league,player_id,salary,season,season_end,season_start,team,adjusted_salary
NBA,bentibe01,250000,2016-17,2017,2016,Boston Celtics,396832.5696172363
NBA,bentibe01,50000,2016-17,2017,2016,Indiana Pacers,396832.5696172363
NBA,bentibe01,31969,2016-17,2017,2016,Dallas Mavericks,396832.5696172363
NBA,berryri01,300000,1988-89,1989,1988,Sacramento Kings,1939948.373773877
NBA,berrywa01,287500,1987-88,1988,1987,San Antonio Spurs,453568.5147742187
NBA,berrywa01,312500,1988-89,1989,1988,New Jersey Nets,1939948.373773877
NBA,bertada01,543471,2016-17,2017,2016,San Antonio Spurs,396832.5696172363
NBA,bertada01,1312611,2017-18,2018,2017,San Antonio Spurs,521475.3144677591
NBA,besttr01,580000,1995-96,1996,1995,Indiana Pacers,2195932.6788218794
NBA,besttr01,666000,1996-97,1997,1996,Indiana Pacers,2871921.8599532256
NBA,besttr01,752000,1997-98,1998,1997,Indiana Pacers,1374603.277747772
NBA,besttr01,2750000,1998-99,1999,1998,Indiana Pacers,905991.694152523
NBA,besttr01,3250000,1999-00,2000,1999,Indiana Pacers,1412443.7054130677
NBA,besttr01,3500000,2000-01,2001,2000,Indiana Pacers,7593113.482056255
NBA,besttr01,3375000,2001-02,2002,2001,Indiana Pacers,8713141.71759002
NBA,besttr01,1400000,2002-03,2003,2002,Miami Heat,12172864.993043823
NBA,besttr01,938679,2003-04,2004,2003,Dallas Mavericks,2054044.9692242062
NBA,besttr01,1000000,2004-05,2005,2004,New Jersey Nets,1162146.4782168185
NBA,beverpa01,281377,2012-13,2013,2012,Houston Rockets,1371581.766737486
NBA,beverpa01,788872,2013-14,2014,2013,Houston Rockets,1322704.6479667001
NBA,beverpa01,915243,2014-15,2015,2014,Houston Rockets,497394.3964562569
NBA,beverpa01,6500000,2015-16,2016,2015,Houston Rockets,52983.52981856253
NBA,beverpa01,6000000,2016-17,2017,2016,Houston Rockets,396832.5696172363
NBA,beverpa01,5513514,2017-18,2018,2017,Los Angeles Clippers,521475.3144677591
NBA,bhullsi01,29843,2014-15,2015,2014,Sacramento Kings,497394.3964562569
NBA,bibbymi01,2400000,1998-99,1999,1998,Vancouver Grizzlies,905991.694152523
NBA,bibbymi01,3092400,1999-00,2000,1999,Vancouver Grizzlies,1412443.7054130677
NBA,bibbymi01,3308160,2000-01,2001,2000,Vancouver Grizzlies,7593113.482056255
NBA,bibbymi01,4174893,2001-02,2002,2001,Sacramento Kings,8713141.71759002
NBA,bibbymi01,8500000,2002-03,2003,2002,Sacramento Kings,12172864.993043823
NBA,bibbymi01,9500000,2003-04,2004,2003,Sacramento Kings,2054044.9692242062
NBA,bibbymi01,10500000,2004-05,2005,2004,Sacramento Kings,1162146.4782168185
NBA,bibbymi01,11500000,2005-06,2006,2005,Sacramento Kings,1901593.929649636
NBA,bibbymi01,12500000,2006-07,2007,2006,Sacramento Kings,3023753.773834478
NBA,bibbymi01,13500000,2007-08,2008,2007,Atlanta Hawks,614557.5801130238
NBA,bibbymi01,14983603,2008-09,2009,2008,Atlanta Hawks,235998.7720890502
NBA,bibbymi01,6217617,2009-10,2010,2009,Atlanta Hawks,1922425.2246942683
NBA,bibbymi01,5564767,2010-11,2011,2010,Washington Wizards,2677082.6790611977
NBA,bibbymi01,1352181,2011-12,2012,2011,New York Knicks,206409.61107801038
NBA,biedran01,1727760,2004-05,2005,2004,Golden State Warriors,1162146.4782168185
NBA,biedran01,1857360,2005-06,2006,2005,Golden State Warriors,1901593.929649636
NBA,biedran01,1986960,2006-07,2007,2006,Golden State Warriors,3023753.773834478
NBA,biedran01,2636696,2007-08,2008,2007,Golden State Warriors,614557.5801130238
NBA,biedran01,9000000,2008-09,2009,2008,Golden State Warriors,235998.7720890502
NBA,biedran01,9000000,2009-10,2010,2009,Golden State Warriors,1922425.2246942683
NBA,biedran01,9000000,2010-11,2011,2010,Golden State Warriors,2677082.6790611977
NBA,biedran01,9000000,2011-12,2012,2011,Golden State Warriors,206409.61107801038
NBA,biedran01,9000000,2012-13,2013,2012,Golden State Warriors,1371581.766737486
NBA,biedran01,9000000,2013-14,2014,2013,Utah Jazz,1322704.6479667001
NBA,billuch01,2384640,1997-98,1998,1997,Boston Celtics,1374603.277747772
NBA,billuch01,2742000,1998-99,1999,1998,Denver Nuggets,905991.694152523
NBA,billuch01,3100080,1999-00,2000,1999,Orlando Magic,1412443.7054130677
NBA,billuch01,2250000,2000-01,2001,2000,Minnesota Timberwolves,7593113.482056255
NBA,billuch01,2475000,2001-02,2002,2001,Minnesota Timberwolves,8713141.71759002
NBA,billuch01,4546000,2002-03,2003,2002,Detroit Pistons,12172864.993043823
NBA,billuch01,5000600,2003-04,2004,2003,Detroit Pistons,2054044.9692242062
NBA,billuch01,5455200,2004-05,2005,2004,Detroit Pistons,1162146.4782168185
NBA,billuch01,5909800,2005-06,2006,2005,Detroit Pistons,1901593.929649636
NBA,billuch01,6364400,2006-07,2007,2006,Detroit Pistons,3023753.773834478
NBA,billuch01,10000000,2007-08,2008,2007,Detroit Pistons,614557.5801130238
NBA,billuch01,11050000,2008-09,2009,2008,Denver Nuggets,235998.7720890502
NBA,billuch01,12100000,2009-10,2010,2009,Denver Nuggets,1922425.2246942683
NBA,billuch01,13150000,2010-11,2011,2010,New York Knicks,2677082.6790611977
NBA,billuch01,12199968,2011-12,2012,2011,New York Knicks,206409.61107801038
NBA,billuch01,2000032,2011-12,2012,2011,Los Angeles Clippers,206409.61107801038
NBA,billuch01,4000000,2012-13,2013,2012,Los Angeles Clippers,1371581.766737486
NBA,billuch01,2500000,2013-14,2014,2013,Detroit Pistons,1322704.6479667001
NBA,birchkh01,50000,2014-15,2015,2014,Miami Heat,497394.3964562569
NBA,birchkh01,815615,2017-18,2018,2017,Orlando Magic,521475.3144677591
NBA,birdla01,1800000,1984-85,1985,1984,Boston Celtics,4631400.0
NBA,birdla01,1800000,1985-86,1986,1985,Boston Celtics,13040255.413659077
NBA,birdla01,1800000,1986-87,1987,1986,Boston Celtics,19422810.674492635
NBA,birdla01,1800000,1987-88,1988,1987,Boston Celtics,453568.5147742187
NBA,birdla01,1800000,1988-89,1989,1988,Boston Celtics,1939948.373773877
NBA,birdla01,2750000,1989-90,1990,1989,Boston Celtics,1137891.2005287944
NBA,birdla01,1500000,1990-91,1991,1990,Boston Celtics,65767.1893038237
NBA,birdla01,7070000,1991-92,1992,1991,Boston Celtics,72561.6418460971
NBA,birdla01,2300000,1992-93,1993,1992,Boston Celtics,1077901.5982967492
NBA,birdsot01,1075000,1984-85,1985,1984,New Jersey Nets,4631400.0
NBA,birdsot01,1100000,1985-86,1986,1985,New Jersey Nets,13040255.413659077
NBA,birdsot01,500000,1987-88,1988,1987,New Jersey Nets,453568.5147742187
NBA,biyombi01,2798040,2011-12,2012,2011,Charlotte Bobcats,206409.61107801038
NBA,biyombi01,3007920,2012-13,2013,2012,Charlotte Bobcats,1371581.766737486
NBA,biyombi01,3049920,2013-14,2014,2013,Charlotte Bobcats,1322704.6479667001
NBA,biyombi01,3873398,2014-15,2015,2014,Charlotte Hornets,497394.3964562569
NBA,biyombi01,3000000,2015-16,2016,2015,Toronto Raptors,52983.52981856253
NBA,biyombi01,17000000,2016-17,2017,2016,Orlando Magic,396832.5696172363
NBA,biyombi01,17000000,2017-18,2018,2017,Orlando Magic,521475.3144677591
NBA,bjeline01,4000000,2015-16,2016,2015,Minnesota Timberwolves,52983.52981856253
NBA,bjeline01,3800000,2016-17,2017,2016,Minnesota Timberwolves,396832.5696172363
NBA,bjeline01,3949999,2017-18,2018,2017,Minnesota Timberwolves,521475.3144677591
NBA,blabuw01,200000,1985-86,1986,1985,Dallas Mavericks,13040255.413659077
NBA,blabuw01,260000,1987-88,1988,1987,Dallas Mavericks,453568.5147742187
NBA,blabuw01,280000,1988-89,1989,1988,Dallas Mavericks,1939948.373773877
NBA,blackta01,507336,2014-15,2015,2014,Los Angeles Lakers,497394.3964562569
NBA,blackta01,845059,2015-16,2016,2015,Los Angeles Lakers,52983.52981856253
NBA,blackta01,6191000,2016-17,2017,2016,Los Angeles Lakers,396832.5696172363
NBA,blackta01,3290000,2017-18,2018,2017,Houston Rockets,521475.3144677591
NBA,blackro01,215000,1984-85,1985,1984,Dallas Mavericks,4631400.0
NBA,blackro01,501106,1985-86,1986,1985,Dallas Mavericks,13040255.413659077
NBA,blackro01,541736,1987-88,1988,1987,Dallas Mavericks,453568.5147742187
NBA,blackro01,541700,1988-89,1989,1988,Dallas Mavericks,1939948.373773877
NBA,blackro01,1200000,1989-90,1990,1989,Dallas Mavericks,1137891.2005287944
NBA,blackro01,1650000,1990-91,1991,1990,Dallas Mavericks,65767.1893038237
NBA,blackro01,1920000,1991-92,1992,1991,Dallas Mavericks,72561.6418460971
NBA,blackro01,1500000,1992-93,1993,1992,New York Knicks,1077901.5982967492
NBA,blackro01,1995000,1993-94,1994,1993,New York Knicks,114669.69386260437
NBA,blackro01,1340000,1994-95,1995,1994,New York Knicks,185076.22540942498
NBA,blackal01,140000,1992-93,1993,1992,Los Angeles Lakers,1077901.5982967492
NBA,blairde01,850000,2009-10,2010,2009,San Antonio Spurs,1922425.2246942683
NBA,blairde01,918000,2010-11,2011,2010,San Antonio Spurs,2677082.6790611977
NBA,blairde01,986000,2011-12,2012,2011,San Antonio Spurs,206409.61107801038
NBA,blairde01,1054000,2012-13,2013,2012,San Antonio Spurs,1371581.766737486
NBA,blairde01,947907,2013-14,2014,2013,Dallas Mavericks,1322704.6479667001
NBA,blairde01,2000000,2014-15,2015,2014,Washington Wizards,497394.3964562569
NBA,blairde01,2000000,2015-16,2016,2015,Phoenix Suns,52983.52981856253
NBA,blakest01,366931,2003-04,2004,2003,Washington Wizards,2054044.9692242062
NBA,blakest01,620046,2004-05,2005,2004,Washington Wizards,1162146.4782168185
NBA,blakest01,1000000,2005-06,2006,2005,Portland Trail Blazers,1901593.929649636
NBA,blakest01,1330000,2006-07,2007,2006,Denver Nuggets,3023753.773834478
NBA,blakest01,4250000,2007-08,2008,2007,Portland Trail Blazers,614557.5801130238
NBA,blakest01,4250000,2008-09,2009,2008,Portland Trail Blazers,235998.7720890502
NBA,blakest01,4930000,2009-10,2010,2009,Los Angeles Clippers,1922425.2246942683
NBA,blakest01,4000000,2010-11,2011,2010,Los Angeles Lakers,2677082.6790611977
NBA,blakest01,4000000,2011-12,2012,2011,Los Angeles Lakers,206409.61107801038
NBA,blakest01,4000000,2012-13,2013,2012,Los Angeles Lakers,1371581.766737486
NBA,blakest01,4000000,2013-14,2014,2013,Los Angeles Lakers,1322704.6479667001
NBA,blakest01,2077000,2014-15,2015,2014,Portland Trail Blazers,497394.3964562569
NBA,blakest01,2170465,2015-16,2016,2015,Detroit Pistons,52983.52981856253
NBA,blalowi01,412718,2006-07,2007,2006,Detroit Pistons,3023753.773834478
NBA,blankla01,365000,1990-91,1991,1990,Detroit Pistons,65767.1893038237
NBA,blankla01,415000,1991-92,1992,1991,Detroit Pistons,72561.6418460971
NBA,blankla01,490000,1992-93,1993,1992,Minnesota Timberwolves,1077901.5982967492
NBA,blantri01,8000,1992-93,1993,1992,Chicago Bulls,1077901.5982967492
NBA,blatcan01,398762,2005-06,2006,2005,Washington Wizards,1901593.929649636
NBA,blatcan01,664209,2006-07,2007,2006,Washington Wizards,3023753.773834478
NBA,blatcan01,2470000,2007-08,2008,2007,Washington Wizards,614557.5801130238
NBA,blatcan01,2739669,2008-09,2009,2008,Washington Wizards,235998.7720890502
NBA,blatcan01,3000000,2009-10,2010,2009,Washington Wizards,1922425.2246942683
NBA,blatcan01,5900000,2010-11,2011,2010,Washington Wizards,2677082.6790611977
NBA,blatcan01,6442083,2011-12,2012,2011,Washington Wizards,206409.61107801038
NBA,blatcan01,7118502,2012-13,2013,2012,Washington Wizards,1371581.766737486
NBA,blatcan01,1146337,2012-13,2013,2012,Brooklyn Nets,1371581.766737486
NBA,blatcan01,1375604,2013-14,2014,2013,Brooklyn Nets,1322704.6479667001
NBA,blatcan01,8471339,2014-15,2015,2014,Washington Wizards,497394.3964562569
NBA,blaylmo01,525000,1990-91,1991,1990,New Jersey Nets,65767.1893038237
NBA,blaylmo01,575000,1991-92,1992,1991,New Jersey Nets,72561.6418460971
NBA,blaylmo01,660000,1992-93,1993,1992,Atlanta Hawks,1077901.5982967492
NBA,blaylmo01,1630000,1993-94,1994,1993,Atlanta Hawks,114669.69386260437
NBA,blaylmo01,2100000,1994-95,1995,1994,Atlanta Hawks,185076.22540942498
NBA,blaylmo01,2500000,1995-96,1996,1995,Atlanta Hawks,2195932.6788218794
NBA,blaylmo01,2800000,1996-97,1997,1996,Atlanta Hawks,2871921.8599532256
NBA,blaylmo01,3000000,1997-98,1998,1997,Atlanta Hawks,1374603.277747772
NBA,blaylmo01,3600000,1998-99,1999,1998,Atlanta Hawks,905991.694152523
NBA,blaylmo01,4200000,1999-00,2000,1999,Golden State Warriors,1412443.7054130677
NBA,blaylmo01,4800000,2000-01,2001,2000,Golden State Warriors,7593113.482056255
NBA,blaylmo01,5400000,2001-02,2002,2001,Golden State Warriors,8713141.71759002
NBA,bledser01,1485000,2010-11,2011,2010,Los Angeles Clippers,2677082.6790611977
NBA,bledser01,1596360,2011-12,2012,2011,Los Angeles Clippers,206409.61107801038
NBA,bledser01,1707720,2012-13,2013,2012,Los Angeles Clippers,1371581.766737486
NBA,bledser01,2626473,2013-14,2014,2013,Phoenix Suns,1322704.6479667001
NBA,bledser01,12173913,2014-15,2015,2014,Phoenix Suns,497394.3964562569
NBA,bledser01,13086957,2015-16,2016,2015,Phoenix Suns,52983.52981856253
NBA,bledser01,14000000,2016-17,2017,2016,Phoenix Suns,396832.5696172363
NBA,bledser01,14500000,2017-18,2018,2017,Milwaukee Bucks,521475.3144677591
NBA,blounco01,620000,1993-94,1994,1993,Chicago Bulls,114669.69386260437
NBA,blounco01,845000,1994-95,1995,1994,Chicago Bulls,185076.22540942498
NBA,blounco01,1040000,1995-96,1996,1995,Los Angeles Lakers,2195932.6788218794
NBA,blounco01,1235000,1996-97,1997,1996,Los Angeles Lakers,2871921.8599532256
NBA,blounco01,1430000,1997-98,1998,1997,Los Angeles Lakers,1374603.277747772
NBA,blounco01,1625000,1998-99,1999,1998,Los Angeles Lakers,905991.694152523
NBA,blounco01,537500,1998-99,1999,1998,Cleveland Cavaliers,905991.694152523
NBA,blounco01,1100000,1999-00,2000,1999,Phoenix Suns,1412443.7054130677
NBA,blounco01,1320000,2000-01,2001,2000,Phoenix Suns,7593113.482056255
NBA,blounco01,1609235,2001-02,2002,2001,Philadelphia 76ers,8713141.71759002
NBA,blounco01,1400000,2002-03,2003,2002,Chicago Bulls,12172864.993043823
NBA,blounco01,1680000,2003-04,2004,2003,Chicago Bulls,2054044.9692242062
NBA,blounma01,316969,2000-01,2001,2000,Boston Celtics,7593113.482056255
NBA,blounma01,540850,2001-02,2002,2001,Boston Celtics,8713141.71759002
NBA,blounma01,762435,2002-03,2003,2002,Denver Nuggets,12172864.993043823
NBA,blounma01,944922,2003-04,2004,2003,Boston Celtics,2054044.9692242062
NBA,blounma01,4903000,2004-05,2005,2004,Boston Celtics,1162146.4782168185
NBA,blounma01,5515875,2005-06,2006,2005,Boston Celtics,1901593.929649636
NBA,blounma01,7288165,2006-07,2007,2006,Minnesota Timberwolves,3023753.773834478
NBA,blounma01,7901040,2007-08,2008,2007,Miami Heat,614557.5801130238
NBA,blounma01,8513916,2008-09,2009,2008,Miami Heat,235998.7720890502
NBA,blounma01,7962500,2009-10,2010,2009,Minnesota Timberwolves,1922425.2246942683
NBA,bobbito01,305403,2004-05,2005,2004,Los Angeles Lakers,1162146.4782168185
NBA,boganke01,366931,2003-04,2004,2003,Orlando Magic,2054044.9692242062
NBA,boganke01,620046,2004-05,2005,2004,Charlotte Bobcats,1162146.4782168185
NBA,boganke01,869373,2005-06,2006,2005,Charlotte Bobcats,1901593.929649636
NBA,boganke01,2510000,2006-07,2007,2006,Orlando Magic,3023753.773834478
NBA,boganke01,2440000,2007-08,2008,2007,Orlando Magic,614557.5801130238
NBA,boganke01,2565000,2008-09,2009,2008,Milwaukee Bucks,235998.7720890502
NBA,boganke01,1033342,2009-10,2010,2009,San Antonio Spurs,1922425.2246942683
NBA,boganke01,1600000,2010-11,2011,2010,Chicago Bulls,2677082.6790611977
NBA,boganke01,848266,2011-12,2012,2011,New Jersey Nets,206409.61107801038
NBA,boganke01,1229225,2012-13,2013,2012,Brooklyn Nets,1371581.766737486
NBA,boganke01,5058198,2013-14,2014,2013,Boston Celtics,1322704.6479667001
NBA,bogdabo01,9470614,2017-18,2018,2017,Sacramento Kings,521475.3144677591
NBA,bogdabo02,3278000,2014-15,2015,2014,Brooklyn Nets,497394.3964562569
NBA,bogdabo02,3425510,2015-16,2016,2015,Brooklyn Nets,52983.52981856253
NBA,bogdabo02,3730653,2016-17,2017,2016,Washington Wizards,396832.5696172363
NBA,bogdabo02,10500000,2017-18,2018,2017,Indiana Pacers,521475.3144677591
NBA,boguemu01,250000,1987-88,1988,1987,Washington Bullets,453568.5147742187
NBA,boguemu01,350000,1988-89,1989,1988,Charlotte Hornets,1939948.373773877
NBA,boguemu01,805000,1990-91,1991,1990,Charlotte Hornets,65767.1893038237
NBA,boguemu01,906000,1991-92,1992,1991,Charlotte Hornets,72561.6418460971
NBA,boguemu01,700000,1992-93,1993,1992,Charlotte Hornets,1077901.5982967492
NBA,boguemu01,900000,1993-94,1994,1993,Charlotte Hornets,114669.69386260437
NBA,boguemu01,1125000,1994-95,1995,1994,Charlotte Hornets,185076.22540942498
NBA,boguemu01,1350000,1995-96,1996,1995,Charlotte Hornets,2195932.6788218794
NBA,boguemu01,1575000,1996-97,1997,1996,Charlotte Hornets,2871921.8599532256
NBA,boguemu01,1800000,1997-98,1998,1997,Charlotte Hornets,1374603.277747772
NBA,boguemu01,2800000,1998-99,1999,1998,Golden State Warriors,905991.694152523
NBA,boguemu01,510000,1999-00,2000,1999,Toronto Raptors,1412443.7054130677
NBA,boguemu01,1740000,2000-01,2001,2000,Toronto Raptors,7593113.482056255
NBA,boguemu01,1520860,2001-02,2002,2001,Dallas Mavericks,8713141.71759002
NBA,boguemu01,1659120,2002-03,2003,2002,Dallas Mavericks,12172864.993043823
NBA,boguemu01,437420,2003-04,2004,2003,Dallas Mavericks,2054044.9692242062
NBA,bogutan01,4340520,2005-06,2006,2005,Milwaukee Bucks,1901593.929649636
NBA,bogutan01,4665960,2006-07,2007,2006,Milwaukee Bucks,3023753.773834478
NBA,bogutan01,4991520,2007-08,2008,2007,Milwaukee Bucks,614557.5801130238
NBA,bogutan01,6294310,2008-09,2009,2008,Milwaukee Bucks,235998.7720890502
NBA,bogutan01,10000000,2009-10,2010,2009,Milwaukee Bucks,1922425.2246942683
NBA,bogutan01,11000000,2010-11,2011,2010,Milwaukee Bucks,2677082.6790611977
NBA,bogutan01,12000000,2011-12,2012,2011,Milwaukee Bucks,206409.61107801038
NBA,bogutan01,13000000,2012-13,2013,2012,Golden State Warriors,1371581.766737486
NBA,bogutan01,14000000,2013-14,2014,2013,Golden State Warriors,1322704.6479667001
NBA,bogutan01,12972973,2014-15,2015,2014,Golden State Warriors,497394.3964562569
NBA,bogutan01,12000000,2015-16,2016,2015,Golden State Warriors,52983.52981856253
NBA,bogutan01,11027027,2016-17,2017,2016,Philadelphia 76ers,396832.5696172363
NBA,bogutan01,242224,2016-17,2017,2016,Cleveland Cavaliers,396832.5696172363
NBA,bogutan01,1105123,2017-18,2018,2017,Los Angeles Lakers,521475.3144677591
NBA,bohanet01,272250,1997-98,1998,1997,Indiana Pacers,1374603.277747772
NBA,bohanet01,523500,2000-01,2001,2000,Los Angeles Clippers,7593113.482056255
NBA,bolma01,137500,1985-86,1986,1985,Washington Bullets,13040255.413659077
NBA,bolma01,200000,1987-88,1988,1987,Washington Bullets,453568.5147742187
NBA,bolma01,400000,1988-89,1989,1988,Golden State Warriors,1939948.373773877
NBA,bolma01,1300000,1990-91,1991,1990,Philadelphia 76ers,65767.1893038237
NBA,bolma01,1350000,1991-92,1992,1991,Philadelphia 76ers,72561.6418460971
NBA,bolma01,1650000,1992-93,1993,1992,Philadelphia 76ers,1077901.5982967492
NBA,bolma01,650000,1993-94,1994,1993,Miami Heat,114669.69386260437
NBA,bolma01,200000,1994-95,1995,1994,Golden State Warriors,185076.22540942498
NBA,bondwa01,150000,1992-93,1993,1992,Dallas Mavericks,1077901.5982967492
NBA,bondwa01,150000,1993-94,1994,1993,Utah Jazz,114669.69386260437
NBA,bondwa01,117000,1994-95,1995,1994,Detroit Pistons,185076.22540942498
NBA,bondwa01,57900,1994-95,1995,1994,Utah Jazz,185076.22540942498
NBA,bonnean01,568000,1991-92,1992,1991,Sacramento Kings,72561.6418460971
NBA,bonnean01,763000,1992-93,1993,1992,Sacramento Kings,1077901.5982967492
NBA,bonnean01,650000,1993-94,1994,1993,New York Knicks,114669.69386260437
NBA,bonnean01,845000,1994-95,1995,1994,New York Knicks,185076.22540942498
NBA,bonnema01,385277,2004-05,2005,2004,Toronto Raptors,1162146.4782168185
NBA,bonnema01,2000000,2005-06,2006,2005,Toronto Raptors,1901593.929649636
NBA,bonnema01,2000000,2006-07,2007,2006,San Antonio Spurs,3023753.773834478
NBA,bonnema01,2678000,2007-08,2008,2007,San Antonio Spurs,614557.5801130238
NBA,bonnema01,2987000,2008-09,2009,2008,San Antonio Spurs,235998.7720890502
NBA,bonnema01,3240380,2009-10,2010,2009,San Antonio Spurs,1922425.2246942683
NBA,bonnema01,3000000,2010-11,2011,2010,San Antonio Spurs,2677082.6790611977
NBA,bonnema01,3315000,2011-12,2012,2011,San Antonio Spurs,206409.61107801038
NBA,bonnema01,3630000,2012-13,2013,2012,San Antonio Spurs,1371581.766737486
NBA,bonnema01,3945000,2013-14,2014,2013,San Antonio Spurs,1322704.6479667001
NBA,bonnema01,1448490,2014-15,2015,2014,San Antonio Spurs,497394.3964562569
NBA,bonnema01,1499187,2015-16,2016,2015,San Antonio Spurs,52983.52981856253
NBA,bookede01,2127840,2015-16,2016,2015,Phoenix Suns,52983.52981856253
NBA,bookede01,2223600,2016-17,2017,2016,Phoenix Suns,396832.5696172363
NBA,bookede01,2319360,2017-18,2018,2017,Phoenix Suns,521475.3144677591
NBA,booketr01,1204560,2010-11,2011,2010,Washington Wizards,2677082.6790611977
NBA,booketr01,1294920,2011-12,2012,2011,Washington Wizards,206409.61107801038
NBA,booketr01,1385280,2012-13,2013,2012,Washington Wizards,1371581.766737486
NBA,booketr01,2350820,2013-14,2014,2013,Washington Wizards,1322704.6479667001
NBA,booketr01,5000000,2014-15,2015,2014,Utah Jazz,497394.3964562569
NBA,booketr01,4775000,2015-16,2016,2015,Utah Jazz,52983.52981856253
NBA,booketr01,9250000,2016-17,2017,2016,Brooklyn Nets,396832.5696172363
NBA,booketr01,8725000,2017-18,2018,2017,Philadelphia 76ers,521475.3144677591
NBA,booketr01,332516,2017-18,2018,2017,Indiana Pacers,521475.3144677591
NBA,boonejo01,1053960,2006-07,2007,2006,New Jersey Nets,3023753.773834478
NBA,boonejo01,1133040,2007-08,2008,2007,New Jersey Nets,614557.5801130238
NBA,boonejo01,1212120,2008-09,2009,2008,New Jersey Nets,235998.7720890502
NBA,boonejo01,2056968,2009-10,2010,2009,New Jersey Nets,1922425.2246942683
NBA,boothca01,301875,1999-00,2000,1999,Washington Wizards,1412443.7054130677
NBA,boothca01,423500,2000-01,2001,2000,Washington Wizards,7593113.482056255
NBA,boothca01,4539000,2001-02,2002,2001,Seattle SuperSonics,8713141.71759002
NBA,boothca01,4992900,2002-03,2003,2002,Seattle SuperSonics,12172864.993043823
NBA,boothca01,5446800,2003-04,2004,2003,Seattle SuperSonics,2054044.9692242062
NBA,boothca01,5900700,2004-05,2005,2004,Dallas Mavericks,1162146.4782168185
NBA,boothca01,6354600,2005-06,2006,2005,Milwaukee Bucks,1901593.929649636
NBA,boothca01,900498,2005-06,2006,2005,Washington Wizards,1901593.929649636
NBA,boothca01,6629891,2006-07,2007,2006,Milwaukee Bucks,3023753.773834478
NBA,boothca01,998967,2006-07,2007,2006,Washington Wizards,3023753.773834478
NBA,boothca01,1103225,2007-08,2008,2007,Philadelphia 76ers,614557.5801130238
NBA,boothca01,1319651,2008-09,2009,2008,Sacramento Kings,235998.7720890502
NBA,boothke01,597600,1997-98,1998,1997,Chicago Bulls,1374603.277747772
NBA,boothke01,687240,1998-99,1999,1998,Chicago Bulls,905991.694152523
NBA,boothke01,776880,1999-00,2000,1999,Chicago Bulls,1412443.7054130677
NBA,boozeca01,349458,2002-03,2003,2002,Cleveland Cavaliers,12172864.993043823
NBA,boozeca01,563679,2003-04,2004,2003,Cleveland Cavaliers,2054044.9692242062
NBA,boozeca01,10967500,2004-05,2005,2004,Utah Jazz,1162146.4782168185
NBA,boozeca01,11593816,2005-06,2006,2005,Utah Jazz,1901593.929649636
NBA,boozeca01,11260483,2006-07,2007,2006,Utah Jazz,3023753.773834478
NBA,boozeca01,11260483,2007-08,2008,2007,Utah Jazz,614557.5801130238
NBA,boozeca01,11593817,2008-09,2009,2008,Utah Jazz,235998.7720890502
NBA,boozeca01,13520500,2009-10,2010,2009,Utah Jazz,1922425.2246942683
NBA,boozeca01,14400000,2010-11,2011,2010,Chicago Bulls,2677082.6790611977
NBA,boozeca01,13500000,2011-12,2012,2011,Chicago Bulls,206409.61107801038
NBA,boozeca01,15000000,2012-13,2013,2012,Chicago Bulls,1371581.766737486
NBA,boozeca01,15300000,2013-14,2014,2013,Chicago Bulls,1322704.6479667001
NBA,boozeca01,13550000,2014-15,2015,2014,Chicago Bulls,497394.3964562569
NBA,boozeca01,3250000,2014-15,2015,2014,Los Angeles Lakers,497394.3964562569
NBA,borchcu01,1113720,2002-03,2003,2002,Utah Jazz,12172864.993043823
NBA,borchcu01,1187240,2003-04,2004,2003,Utah Jazz,2054044.9692242062
NBA,borchcu01,1280880,2004-05,2005,2004,Utah Jazz,1162146.4782168185
NBA,borchcu01,1969993,2005-06,2006,2005,Boston Celtics,1901593.929649636
NBA,borrela01,301875,1999-00,2000,1999,Seattle SuperSonics,1412443.7054130677
NBA,boshch01,2911320,2003-04,2004,2003,Toronto Raptors,2054044.9692242062
NBA,boshch01,3129720,2004-05,2005,2004,Toronto Raptors,1162146.4782168185
NBA,boshch01,3348000,2005-06,2006,2005,Toronto Raptors,1901593.929649636
NBA,boshch01,4235220,2006-07,2007,2006,Toronto Raptors,3023753.773834478
NBA,boshch01,12455000,2007-08,2008,2007,Toronto Raptors,614557.5801130238
NBA,boshch01,14410581,2008-09,2009,2008,Toronto Raptors,235998.7720890502
NBA,boshch01,15779912,2009-10,2010,2009,Toronto Raptors,1922425.2246942683
NBA,boshch01,14500000,2010-11,2011,2010,Miami Heat,2677082.6790611977
NBA,boshch01,16022500,2011-12,2012,2011,Miami Heat,206409.61107801038
NBA,boshch01,17545000,2012-13,2013,2012,Miami Heat,1371581.766737486
NBA,boshch01,19067500,2013-14,2014,2013,Miami Heat,1322704.6479667001
NBA,boshch01,20644400,2014-15,2015,2014,Miami Heat,497394.3964562569
NBA,boshch01,22192730,2015-16,2016,2015,Miami Heat,52983.52981856253
NBA,boshch01,23741060,2016-17,2017,2016,Miami Heat,396832.5696172363
NBA,boshch01,25289390,2017-18,2018,2017,Miami Heat,521475.3144677591
NBA,boumtru01,332817,2001-02,2002,2001,Portland Trail Blazers,8713141.71759002
NBA,boumtru01,512435,2002-03,2003,2002,Portland Trail Blazers,12172864.993043823
NBA,boumtru01,663679,2003-04,2004,2003,Portland Trail Blazers,2054044.9692242062
NBA,bowdlca01,1025880,1999-00,2000,1999,Atlanta Hawks,1412443.7054130677
