league,player_id,salary,season,season_end,season_start,team,adjusted_salary
NBA,pendeje02,457588,2009-10,2010,2009,Portland Trail Blazers,251336.7753478288
NBA,pendeje02,1500000,2011-12,2012,2011,Indiana Pacers,804193.2899143262
NBA,pendeje02,1500000,2012-13,2013,2012,Indiana Pacers,788265.3831824632
NBA,pendeje02,1750000,2013-14,2014,2013,San Antonio Spurs,903021.5244065217
NBA,pendeje02,1828750,2014-15,2015,2014,San Antonio Spurs,927147.9328165374
NBA,pendeje02,317232,2015-16,2016,2015,Los Angeles Clippers,159022.77410121696
NBA,azubuke01,251657,2006-07,2007,2006,Golden State Warriors,147227.06038628388
NBA,azubuke01,50000,2006-07,2007,2006,Houston Rockets,29251.53291708235
NBA,azubuke01,687456,2007-08,2008,2007,Golden State Warriors,390665.4976643909
NBA,azubuke01,2900000,2008-09,2009,2008,Golden State Warriors,1616048.2622390687
NBA,azubuke01,3132000,2009-10,2010,2009,Golden State Warriors,1720295.9439264138
NBA,azubuke01,3300000,2010-11,2011,2010,New York Knicks,1802933.2328371333
NBA,azubuke01,885120,2012-13,2013,2012,Cleveland Cavaliers,465139.6373083079
NBA,babbch01,48028,2014-15,2015,2014,Boston Celtics,24349.452312952923
NBA,babbilu01,1645440,2010-11,2011,2010,Portland Trail Blazers,898975.290496828
NBA,babbilu01,1768800,2011-12,2012,2011,Portland Trail Blazers,948304.7274669734
NBA,babbilu01,1892280,2012-13,2013,2012,Portland Trail Blazers,994412.546192341
NBA,babbilu01,981084,2014-15,2015,2014,New Orleans Pelicans,497394.3964562569
NBA,babbilu01,1100000,2015-16,2016,2015,New Orleans Pelicans,551410.486682739
NBA,babbilu01,1227000,2016-17,2017,2016,Miami Heat,610487.9164879165
NBA,babbilu01,1974159,2017-18,2018,2017,Miami Heat,962568.0432182963
NBA,babicmi01,200000,1990-91,1991,1990,Cleveland Cavaliers,166438.1158911886
NBA,bacondw01,815615,2017-18,2018,2017,Charlotte Hornets,397680.7007791625
NBA,bagarda01,795000,2000-01,2001,2000,Chicago Bulls,536580.019398642
NBA,bagarda01,854640,2001-02,2002,2001,Chicago Bulls,563149.1035806272
NBA,bagarda01,830947,2002-03,2003,2002,Chicago Bulls,538695.2689307362
NBA,bagarda01,1599076,2003-04,2004,2003,Chicago Bulls,1017195.1543665061
NBA,baglejo01,209000,1984-85,1985,1984,Cleveland Cavaliers,209000.0
NBA,baglejo01,300000,1985-86,1986,1985,Cleveland Cavaliers,289783.4536368684
NBA,baglejo01,300000,1986-87,1987,1986,Cleveland Cavaliers,283200.08682125673
NBA,baglejo01,475000,1987-88,1988,1987,New Jersey Nets,439683.7643219468
NBA,baglejo01,500000,1988-89,1989,1988,New Jersey Nets,449062.12355876784
NBA,baglejo01,550000,1990-91,1991,1990,Boston Celtics,457704.8187007686
NBA,baglejo01,550000,1991-92,1992,1991,Boston Celtics,441152.96540489036
NBA,baglejo01,550000,1992-93,1993,1992,Boston Celtics,430378.1336212066
NBA,baglejo01,600000,1993-94,1994,1993,Boston Celtics,458678.7754504175
NBA,baileja01,500000,1985-86,1986,1985,New York Knicks,482972.422728114
NBA,baileja01,550000,1986-87,1987,1986,New Jersey Nets,519200.159172304
NBA,baileja01,300000,1987-88,1988,1987,Phoenix Suns,277695.00904544006
NBA,baileth01,225000,1984-85,1985,1984,Utah Jazz,225000.0
NBA,baileth01,260000,1985-86,1986,1985,Utah Jazz,251145.6598186193
NBA,baileth01,549000,1987-88,1988,1987,Utah Jazz,508181.8665531553
NBA,baileth01,600000,1988-89,1989,1988,Utah Jazz,538874.5482705213
NBA,baileth01,1000000,1989-90,1990,1989,Utah Jazz,862430.8022804263
NBA,baileth01,1000000,1990-91,1991,1990,Utah Jazz,832190.5794559428
NBA,baileth01,1000000,1991-92,1992,1991,Minnesota Timberwolves,802096.3007361643
NBA,baileth01,1000000,1992-93,1993,1992,Minnesota Timberwolves,782505.6974931029
NBA,baileth01,1000000,1993-94,1994,1993,Minnesota Timberwolves,764464.6257506958
NBA,baileth01,850000,1998-99,1999,1998,Utah Jazz,592379.1846381881
NBA,baileth01,510000,1999-00,2000,1999,Utah Jazz,350984.37396980287
NBA,baileto01,287500,1998-99,1999,1998,Phoenix Suns,200363.54774526952
NBA,baileto01,535000,1999-00,2000,1999,Phoenix Suns,368189.4903408716
NBA,bairsca01,507336,2014-15,2015,2014,Chicago Bulls,257211.49618231624
NBA,bairsca01,845059,2015-16,2016,2015,Chicago Bulls,423613.0858778443
NBA,bakerro01,543471,2016-17,2017,2016,New York Knicks,270401.36793936795
NBA,bakerro01,4328000,2017-18,2018,2017,New York Knicks,2110262.8972888133
NBA,bakervi01,866000,1993-94,1994,1993,Milwaukee Bucks,662026.3659001025
NBA,bakervi01,1065300,1994-95,1995,1994,Milwaukee Bucks,796612.9411259007
NBA,bakervi01,3765000,1995-96,1996,1995,Milwaukee Bucks,2755895.5119214584
NBA,bakervi01,3765000,1996-97,1997,1996,Milwaukee Bucks,2703196.4506809735
NBA,bakervi01,4064373,1997-98,1998,1997,Seattle SuperSonics,2864159.152984067
NBA,bakervi01,4264000,1998-99,1999,1998,Seattle SuperSonics,2971652.7568202754
NBA,bakervi01,9000000,1999-00,2000,1999,Seattle SuperSonics,6193841.893584756
NBA,bakervi01,10130000,2000-01,2001,2000,Seattle SuperSonics,6837176.850953766
NBA,bakervi01,11250000,2001-02,2002,2001,Seattle SuperSonics,7412977.879905054
NBA,bakervi01,12375000,2002-03,2003,2002,Boston Celtics,8022598.255987279
NBA,bakervi01,13500000,2003-04,2004,2003,Boston Celtics,8587543.421293193
NBA,bakervi01,5333333,2004-05,2005,2004,Boston Celtics,3317797.833839919
NBA,bakervi01,3500000,2004-05,2005,2004,New York Knicks,2177304.964539007
NBA,bakervi01,5333333,2005-06,2006,2005,Boston Celtics,3219629.7325714547
NBA,bakervi01,3850000,2005-06,2006,2005,Houston Rockets,2324170.358460666
NBA,bakervi01,5243334,2006-07,2007,2006,Boston Celtics,3067511.1419251417
NBA,bakervi01,86221,2006-07,2007,2006,Minnesota Timberwolves,50441.92839287515
NBA,balkmre01,1191240,2006-07,2007,2006,New York Knicks,696911.9214429036
NBA,balkmre01,1280640,2007-08,2008,2007,New York Knicks,727758.37716003
NBA,balkmre01,1369920,2008-09,2009,2008,Denver Nuggets,763398.9087608776
NBA,balkmre01,2112417,2009-10,2010,2009,Denver Nuggets,1160275.3502494264
NBA,balkmre01,1675000,2010-11,2011,2010,New York Knicks,915125.2015158177
NBA,balkmre01,1675000,2011-12,2012,2011,New York Knicks,898015.8404043309
NBA,balkmre01,1675000,2012-13,2013,2012,New York Knicks,880229.677887084
NBA,balllo01,6286560,2017-18,2018,2017,Los Angeles Lakers,3065225.120050823
NBA,ballagr01,350000,1984-85,1985,1984,Washington Bullets,350000.0
NBA,ballagr01,520833,1985-86,1986,1985,Golden State Warriors,503095.9516935036
NBA,banksge01,265000,1984-85,1985,1984,San Antonio Spurs,265000.0
NBA,banksge01,225000,1985-86,1986,1985,Chicago Bulls,217337.5902276513
NBA,banksma01,1499400,2003-04,2004,2003,Boston Celtics,953789.8226582973
NBA,banksma01,1611840,2004-05,2005,2004,Boston Celtics,1002704.9240121581
NBA,banksma01,1724280,2005-06,2006,2005,Boston Celtics,1040914.4066718331
NBA,banksma01,3672414,2006-07,2007,2006,Phoenix Suns,2148474.7801230815
NBA,banksma01,3966207,2007-08,2008,2007,Miami Heat,2253904.58661353
NBA,banksma01,4260000,2008-09,2009,2008,Toronto Raptors,2373919.171427046
NBA,banksma01,4553793,2009-10,2010,2009,Toronto Raptors,2501236.1517817676
NBA,banksma01,4847586,2010-11,2011,2010,New Orleans Hornets,2648446.6358897053
NBA,bannike01,105000,1985-86,1986,1985,New York Knicks,101424.20877290393
NBA,bannike01,400000,1990-91,1991,1990,Los Angeles Clippers,332876.2317823772
NBA,bannike01,50000,1990-91,1991,1990,Utah Jazz,41609.52897279715
NBA,bannike01,300000,1991-92,1992,1991,Los Angeles Clippers,240628.8902208493
NBA,barbole01,809280,2003-04,2004,2003,Phoenix Suns,514794.60296178923
NBA,barbole01,870000,2004-05,2005,2004,Phoenix Suns,541215.8054711246
NBA,barbole01,930600,2005-06,2006,2005,Phoenix Suns,561785.1780736353
NBA,barbole01,1679733,2006-07,2007,2006,Phoenix Suns,982695.3028281898
NBA,barbole01,5600000,2007-08,2008,2007,Phoenix Suns,3182351.7242130246
NBA,barbole01,6100000,2008-09,2009,2008,Phoenix Suns,3399273.930916662
NBA,barbole01,6600000,2009-10,2010,2009,Phoenix Suns,3625144.7094234773
NBA,barbole01,7100000,2010-11,2011,2010,Toronto Raptors,3879038.1676192866
NBA,barbole01,7600000,2011-12,2012,2011,Toronto Raptors,4074579.335565919
NBA,barbole01,1229255,2012-13,2013,2012,Washington Wizards,645986.1090693059
NBA,barbole01,1448490,2014-15,2015,2014,Golden State Warriors,734362.0009325639
NBA,barbole01,2500000,2015-16,2016,2015,Golden State Warriors,1253205.6515516795
NBA,barbole01,4000000,2016-17,2017,2016,Phoenix Suns,1990180.6568473235
NBA,barbole01,500000,2017-18,2018,2017,Phoenix Suns,243791.92436331022
NBA,bardost01,150000,1992-93,1993,1992,Dallas Mavericks,117375.85462396544
NBA,bardost01,225000,1995-96,1996,1995,Detroit Pistons,164694.95091164095
NBA,bareajo01,412718,2006-07,2007,2006,Dallas Mavericks,241452.68324944787
NBA,bareajo01,687456,2007-08,2008,2007,Dallas Mavericks,390665.4976643909
NBA,bareajo01,1500000,2008-09,2009,2008,Dallas Mavericks,835887.0321926217
NBA,bareajo01,1657500,2009-10,2010,2009,Dallas Mavericks,910405.6599802142
NBA,bareajo01,1815000,2010-11,2011,2010,Dallas Mavericks,991613.2780604233
NBA,bareajo01,4300000,2011-12,2012,2011,Minnesota Timberwolves,2305354.0977544016
NBA,bareajo01,4493500,2012-13,2013,2012,Minnesota Timberwolves,2361380.3328869324
NBA,bareajo01,4687000,2013-14,2014,2013,Minnesota Timberwolves,2418549.6485104957
NBA,bareajo01,1310286,2014-15,2015,2014,Dallas Mavericks,664294.7129451536
NBA,bareajo01,4000000,2015-16,2016,2015,Dallas Mavericks,2005129.0424826874
NBA,bareajo01,4096950,2016-17,2017,2016,Dallas Mavericks,2038417.6605176607
NBA,bareajo01,3903900,2017-18,2018,2017,Dallas Mavericks,1903478.5870438535
NBA,bargnan01,4501200,2006-07,2007,2006,Toronto Raptors,2633339.9993274217
NBA,bargnan01,4838880,2007-08,2008,2007,Toronto Raptors,2749824.6627249857
NBA,bargnan01,5176440,2008-09,2009,2008,Toronto Raptors,2884612.71261545
NBA,bargnan01,6527491,2009-10,2010,2009,Toronto Raptors,3585318.100675661
NBA,bargnan01,8500000,2010-11,2011,2010,Toronto Raptors,4643918.933065344
NBA,bargnan01,9250000,2011-12,2012,2011,Toronto Raptors,4959191.954471678
NBA,bargnan01,10000000,2012-13,2013,2012,Toronto Raptors,5255102.554549755
NBA,bargnan01,11862500,2013-14,2014,2013,New York Knicks,6121195.904727065
NBA,bargnan01,11500000,2014-15,2015,2014,New York Knicks,5830321.92885314
NBA,bargnan01,1039298,2015-16,2016,2015,Brooklyn Nets,520981.650898543
NBA,bargnan01,323599,2016-17,2017,2016,Brooklyn Nets,161005.11759378426
NBA,barklch01,307000,1984-85,1985,1984,Philadelphia 76ers,307000.0
NBA,barklch01,437500,1985-86,1986,1985,Philadelphia 76ers,422600.8698870997
NBA,barklch01,822500,1987-88,1988,1987,Philadelphia 76ers,761347.1497995815
NBA,barklch01,1536000,1988-89,1989,1988,Philadelphia 76ers,1379518.8435725346
NBA,barklch01,3000000,1989-90,1990,1989,Philadelphia 76ers,2587292.4068412785
NBA,barklch01,2900000,1990-91,1991,1990,Philadelphia 76ers,2413352.6804222343
NBA,barklch01,3200000,1991-92,1992,1991,Philadelphia 76ers,2566708.162355726
NBA,barklch01,2420000,1992-93,1993,1992,Phoenix Suns,1893663.787933309
NBA,barklch01,3250000,1993-94,1994,1993,Phoenix Suns,2484510.033689761
NBA,barklch01,4030000,1994-95,1995,1994,Phoenix Suns,3013564.3975756876
NBA,barklch01,4760000,1995-96,1996,1995,Phoenix Suns,3484213.183730715
NBA,barklch01,4695000,1996-97,1997,1996,Houston Rockets,3370918.2831200985
NBA,barklch01,2250000,1997-98,1998,1997,Houston Rockets,1585572.5087766675
NBA,barklch01,1000000,1998-99,1999,1998,Houston Rockets,696916.6878096331
NBA,barklch01,9000000,1999-00,2000,1999,Houston Rockets,6193841.893584756
NBA,barkler01,712200,2000-01,2001,2000,Portland Trail Blazers,480694.704170708
NBA,barkler01,638000,2001-02,2002,2001,Portland Trail Blazers,420398.21221150446
NBA,barkler01,682500,2002-03,2003,2002,Chicago Bulls,442458.44926960143
NBA,barneha02,2798040,2012-13,2013,2012,Golden State Warriors,1470398.7151732396
NBA,barneha02,2923920,2013-14,2014,2013,Golden State Warriors,1508778.6832244096
NBA,barneha02,3049920,2014-15,2015,2014,Golden State Warriors,1546262.213673719
NBA,barneha02,3873398,2015-16,2016,2015,Golden State Warriors,1941665.705723589
NBA,barneha02,22116750,2016-17,2017,2016,Dallas Mavericks,11004082.010582011
NBA,barneha02,23112004,2017-18,2018,2017,Dallas Mavericks,11269039.862105047
NBA,barnema02,695046,2004-05,2005,2004,Sacramento Kings,432379.17325227964
NBA,barnema02,552269,2005-06,2006,2005,Philadelphia 76ers,333394.08823291265
NBA,barnema02,131593,2005-06,2006,2005,New York Knicks,79440.14285218557
NBA,barnema02,771331,2006-07,2007,2006,Golden State Warriors,451252.2827293209
NBA,barnema02,3000000,2007-08,2008,2007,Golden State Warriors,1704831.2808284059
NBA,barnema02,926678,2008-09,2009,2008,Phoenix Suns,516398.74881212955
NBA,barnema02,1600000,2009-10,2010,2009,Orlando Magic,878822.959860237
NBA,barnema02,1765000,2010-11,2011,2010,Los Angeles Lakers,964296.1078659212
NBA,barnema02,1906200,2011-12,2012,2011,Los Angeles Lakers,1021968.8328231256
NBA,barnema02,1229255,2012-13,2013,2012,Los Angeles Clippers,645986.1090693059
NBA,barnema02,3250000,2013-14,2014,2013,Los Angeles Clippers,1677039.973897826
NBA,barnema02,3396250,2014-15,2015,2014,Los Angeles Clippers,1721846.160944998
NBA,barnema02,3542500,2015-16,2016,2015,Memphis Grizzlies,1775792.40824873
NBA,barnema02,6125000,2016-17,2017,2016,Sacramento Kings,3047464.1307974644
NBA,barnema02,383351,2016-17,2017,2016,Golden State Warriors,190734.43624576958
NBA,barnema02,2133542,2017-18,2018,2017,Sacramento Kings,1040280.6197798912
NBA,barrean01,385277,2004-05,2005,2004,Houston Rockets,239675.86423505572
NBA,barrean01,744551,2006-07,2007,2006,Chicago Bulls,435585.16169893165
NBA,barroea01,398762,2005-06,2006,2005,Miami Heat,240724.88843649146
NBA,barroea01,744551,2006-07,2007,2006,Miami Heat,435585.16169893165
NBA,barroea01,973328,2007-08,2008,2007,Miami Heat,553120.0069687169
NBA,barroea01,188558,2010-11,2011,2010,Phoenix Suns,103017.41955069824
NBA,barroea01,185588,2011-12,2012,2011,Golden State Warriors,99499.08285907998
NBA,barroea01,358600,2012-13,2013,2012,Washington Wizards,188447.97760615422
NBA,barroea01,107676,2014-15,2015,2014,Phoenix Suns,54590.06469662528
NBA,barroda01,500000,1990-91,1991,1990,Seattle SuperSonics,416095.2897279714
NBA,barroda01,500000,1991-92,1992,1991,Seattle SuperSonics,401048.15036808216
NBA,barroda01,500000,1992-93,1993,1992,Seattle SuperSonics,391252.84874655143
NBA,barroda01,750000,1993-94,1994,1993,Philadelphia 76ers,573348.4693130219
NBA,barroda01,937500,1994-95,1995,1994,Philadelphia 76ers,701046.308369034
NBA,barroda01,3300000,1995-96,1996,1995,Boston Celtics,2415525.9467040673
NBA,barroda01,3400000,1996-97,1997,1996,Boston Celtics,2441133.5809602416
NBA,barroda01,3400000,1997-98,1998,1997,Boston Celtics,2395976.235484742
NBA,barroda01,3500000,1998-99,1999,1998,Boston Celtics,2439208.407333716
NBA,barroda01,3500000,1999-00,2000,1999,Boston Celtics,2408716.2919496275
NBA,barroda01,3700000,2000-01,2001,2000,Detroit Pistons,2497290.656320724
NBA,barroda01,1600000,2001-02,2002,2001,Detroit Pistons,1054290.1873642744
NBA,barrybr01,833000,1995-96,1996,1995,Los Angeles Clippers,609737.3071528751
NBA,barrybr01,958000,1996-97,1997,1996,Los Angeles Clippers,687825.2854587975
NBA,barrybr01,1082520,1997-98,1998,1997,Los Angeles Clippers,762850.6454226302
NBA,barrybr01,3600000,1998-99,1999,1998,Chicago Bulls,2508900.076114679
NBA,barrybr01,3960000,1999-00,2000,1999,Seattle SuperSonics,2725290.433177293
NBA,barrybr01,4320000,2000-01,2001,2000,Seattle SuperSonics,2915755.5771096023
NBA,barrybr01,4680000,2001-02,2002,2001,Seattle SuperSonics,3083798.7980405027
NBA,barrybr01,5040000,2002-03,2003,2002,Seattle SuperSonics,3267385.4715293646
NBA,barrybr01,5400000,2003-04,2004,2003,Seattle SuperSonics,3435017.3685172773
NBA,barrybr01,4264900,2004-05,2005,2004,San Antonio Spurs,2653139.4123606887
NBA,barrybr01,4691390,2005-06,2006,2005,San Antonio Spurs,2832101.189085399
NBA,barrybr01,5117880,2006-07,2007,2006,San Antonio Spurs,2994116.7057135487
NBA,barrybr01,5544370,2007-08,2008,2007,Seattle SuperSonics,3150738.46949553
NBA,barrybr01,1910000,2008-09,2009,2008,Houston Rockets,1064362.8209919382
NBA,barrybr01,2062800,2009-10,2010,2009,Houston Rockets,1133022.5009998104
NBA,barrydr01,350000,1998-99,1999,1998,Seattle SuperSonics,243920.8407333716
NBA,barrydr01,62765,1999-00,2000,1999,Golden State Warriors,43195.165161205245
NBA,barryjo01,500000,1992-93,1993,1992,Milwaukee Bucks,391252.84874655143
NBA,barryjo01,650000,1993-94,1994,1993,Milwaukee Bucks,496902.00673795224
NBA,barryjo01,800000,1994-95,1995,1994,Milwaukee Bucks,598226.1831415757
NBA,barryjo01,275000,1995-96,1996,1995,Golden State Warriors,201293.8288920056
NBA,barryjo01,247500,1996-97,1997,1996,Atlanta Hawks,177700.16508460583
NBA,barryjo01,272500,1997-98,1998,1997,Los Angeles Lakers,192030.44828517418
NBA,barryjo01,600000,1998-99,1999,1998,Sacramento Kings,418150.01268577983
NBA,barryjo01,800000,1999-00,2000,1999,Sacramento Kings,550563.7238742005
NBA,barryjo01,2730000,2000-01,2001,2000,Sacramento Kings,1842595.538312318
NBA,barryjo01,3175000,2001-02,2002,2001,Detroit Pistons,2092107.0905509822
NBA,barryjo01,3175000,2002-03,2003,2002,Detroit Pistons,2058323.1889098675
NBA,barryjo01,3000000,2003-04,2004,2003,Denver Nuggets,1908342.9825095984
NBA,barryjo01,1800000,2004-05,2005,2004,Atlanta Hawks,1119756.838905775
NBA,barryjo01,1800000,2005-06,2006,2005,Houston Rockets,1086625.1026569349
NBA,bartowi01,550000,2012-13,2013,2012,Portland Trail Blazers,289030.64050023654
NBA,bartowi01,788872,2013-14,2014,2013,Portland Trail Blazers,407067.6548580695
NBA,bartowi01,915243,2014-15,2015,2014,Denver Nuggets,464014.02896776824
NBA,bartowi01,3333333,2015-16,2016,2015,Denver Nuggets,1670940.7016414858
NBA,bartowi01,3533333,2016-17,2017,2016,Denver Nuggets,1757992.7477000812
NBA,bartowi01,3533333,2017-18,2018,2017,Denver Nuggets,1722796.102972776
NBA,basdeed01,398762,2005-06,2006,2005,Chicago Bulls,240724.88843649146
NBA,bassbr01,398762,2005-06,2006,2005,New Orleans/Oklahoma City Hornets,240724.88843649146
NBA,bassbr01,664209,2006-07,2007,2006,New Orleans/Oklahoma City Hornets,388582.628546447
NBA,bassbr01,770610,2007-08,2008,2007,Dallas Mavericks,437920.01110639266
NBA,bassbr01,826269,2008-09,2009,2008,Dallas Mavericks,460445.0281351769
NBA,bassbr01,4000000,2009-10,2010,2009,Orlando Magic,2197057.3996505924
NBA,bassbr01,4000000,2010-11,2011,2010,Orlando Magic,2185373.6155601614
NBA,bassbr01,4250000,2011-12,2012,2011,Boston Celtics,2278547.6547572576
NBA,bassbr01,6000000,2012-13,2013,2012,Boston Celtics,3153061.532729853
NBA,bassbr01,6450000,2013-14,2014,2013,Boston Celtics,3328279.3328126087
NBA,bassbr01,6900000,2014-15,2015,2014,Boston Celtics,3498193.157311884
NBA,bassbr01,3000000,2015-16,2016,2015,Los Angeles Lakers,1503846.7818620156
NBA,bassbr01,1551659,2016-17,2017,2016,Los Angeles Clippers,772020.4319557654
NBA,bastoma01,20000,1999-00,2000,1999,Chicago Bulls,13764.093096855013
NBA,bastoma01,423500,2000-01,2001,2000,Milwaukee Bucks,285838.5386356288
NBA,bastoma01,744551,2006-07,2007,2006,Indiana Pacers,435585.16169893165
NBA,bastoma01,1830000,2007-08,2008,2007,Toronto Raptors,1039947.0813053276
NBA,bastoma01,2272860,2008-09,2009,2008,Indiana Pacers,1266569.4666595482
NBA,bateeme01,512453,2002-03,2003,2002,San Antonio Spurs,332218.5490161979
NBA,bateeme01,636679,2003-04,2004,2003,Toronto Raptors,405000.63392040954
NBA,batises01,398762,2005-06,2006,2005,Atlanta Hawks,240724.88843649146
NBA,batises01,664209,2006-07,2007,2006,Atlanta Hawks,388582.628546447
NBA,batismi01,349458,2002-03,2003,2002,Memphis Grizzlies,226550.39525986282
NBA,battito01,1946880,1997-98,1998,1997,Denver Nuggets,1371964.1803942749
NBA,battito01,2238000,1998-99,1999,1998,Boston Celtics,1559699.547317959
NBA,battito01,2530920,1999-00,2000,1999,Boston Celtics,1741790.9250346145
NBA,battito01,3200000,2000-01,2001,2000,Boston Celtics,2159818.9460071125
NBA,battito01,3600000,2001-02,2002,2001,Boston Celtics,2372152.9215696175
NBA,battito01,4000000,2002-03,2003,2002,Boston Celtics,2593163.072642353
NBA,battito01,4400000,2003-04,2004,2003,Cleveland Cavaliers,2798903.0410140776
NBA,battito01,4800000,2004-05,2005,2004,Orlando Magic,2986018.237082067
NBA,battito01,5200000,2005-06,2006,2005,Orlando Magic,3139139.1854533674
NBA,battito01,5746000,2006-07,2007,2006,Orlando Magic,3361586.162831104
NBA,battito01,5200000,2007-08,2008,2007,Orlando Magic,2955040.886769237
NBA,battito01,5746000,2008-09,2009,2008,Orlando Magic,3202004.591319203
NBA,battito01,6292000,2009-10,2010,2009,New Jersey Nets,3455971.289650382
NBA,battito01,1352181,2010-11,2011,2010,Philadelphia 76ers,738755.1702154387
NBA,battito01,1352181,2011-12,2012,2011,Philadelphia 76ers,724943.257966429
NBA,battish01,2203080,2001-02,2002,2001,Memphis Grizzlies,1451678.5162365537
NBA,battish01,2368200,2002-03,2003,2002,Memphis Grizzlies,1535282.197157905
NBA,battish01,2533440,2003-04,2004,2003,Memphis Grizzlies,1611557.4818697057
NBA,battish01,3212402,2004-05,2005,2004,Memphis Grizzlies,1998393.9493414387
NBA,battish01,4903000,2005-06,2006,2005,Memphis Grizzlies,2959846.043514973
NBA,battish01,5393300,2006-07,2007,2006,Houston Rockets,3155245.8496340048
NBA,battish01,5883600,2007-08,2008,2007,Houston Rockets,3343515.10796067
NBA,battish01,6448900,2008-09,2009,2008,Houston Rockets,3593701.2546046656
NBA,battish01,6864200,2009-10,2010,2009,Houston Rockets,3770260.350670399
NBA,battish01,7354500,2010-11,2011,2010,Memphis Grizzlies,4018082.563909302
NBA,battish01,3000000,2011-12,2012,2011,Miami Heat,1608386.5798286523
NBA,battish01,3135000,2012-13,2013,2012,Miami Heat,1647474.6508513482
NBA,battish01,3270000,2013-14,2014,2013,Miami Heat,1687360.2198910434
NBA,battljo01,70000,1985-86,1986,1985,Atlanta Hawks,67616.13918193596
NBA,battljo01,100000,1987-88,1988,1987,Atlanta Hawks,92565.00301514668
NBA,battljo01,350000,1988-89,1989,1988,Atlanta Hawks,314343.4864911375
NBA,battljo01,590000,1990-91,1991,1990,Atlanta Hawks,490992.4418790063
NBA,battljo01,700000,1991-92,1992,1991,Cleveland Cavaliers,561467.410515315
NBA,battljo01,910000,1992-93,1993,1992,Cleveland Cavaliers,712080.1847187236
NBA,battljo01,1120000,1993-94,1994,1993,Cleveland Cavaliers,856200.3808407793
NBA,battljo01,1330000,1994-95,1995,1994,Cleveland Cavaliers,994551.0294728696
NBA,battlke01,350000,1990-91,1991,1990,Denver Nuggets,291266.70280958
NBA,battlke01,140000,1992-93,1993,1992,Boston Celtics,109550.79764903442
NBA,batumni01,1040640,2008-09,2009,2008,Portland Trail Blazers,579904.9874539532
NBA,batumni01,1118760,2009-10,2010,2009,Portland Trail Blazers,614494.9841082742
NBA,batumni01,1196760,2010-11,2011,2010,Portland Trail Blazers,653841.9320394447
NBA,batumni01,2155365,2011-12,2012,2011,Portland Trail Blazers,1155553.3802107943
NBA,batumni01,10850000,2012-13,2013,2012,Portland Trail Blazers,5701786.271686484
NBA,batumni01,11295250,2013-14,2014,2013,Portland Trail Blazers,5828487.927744437
NBA,batumni01,11765500,2014-15,2015,2014,Portland Trail Blazers,5964926.317732315
NBA,batumni01,12235750,2015-16,2016,2015,Charlotte Hornets,6133564.420389385
NBA,batumni01,20869566,2016-17,2017,2016,Charlotte Hornets,10383551.642499642
NBA,batumni01,22434783,2017-18,2018,2017,Charlotte Hornets,10938837.840486556
NBA,baxtelo01,349458,2002-03,2003,2002,Chicago Bulls,226550.39525986282
NBA,baxtelo01,636679,2003-04,2004,2003,Toronto Raptors,405000.63392040954
NBA,baxtelo01,542475,2004-05,2005,2004,New Orleans Hornets,337466.717325228
NBA,baxtelo01,745248,2005-06,2006,2005,Houston Rockets,449891.7691693752
NBA,bayleje01,1993560,2008-09,2009,2008,Portland Trail Blazers,1110927.301265282
NBA,bayleje01,2143080,2009-10,2010,2009,Portland Trail Blazers,1177117.443010798
NBA,bayleje01,2292600,2010-11,2011,2010,Toronto Raptors,1252546.8877583067
NBA,bayleje01,3042280,2011-12,2012,2011,Toronto Raptors,1631054.1080270375
NBA,bayleje01,3000000,2012-13,2013,2012,Memphis Grizzlies,1576530.7663649265
NBA,bayleje01,3135000,2013-14,2014,2013,Memphis Grizzlies,1617698.559436826
NBA,bayleje01,3000000,2014-15,2015,2014,Milwaukee Bucks,1520953.5466573408
NBA,bayleje01,3000000,2015-16,2016,2015,Milwaukee Bucks,1503846.7818620156
NBA,bayleje01,9424084,2016-17,2017,2016,Philadelphia 76ers,4688907.421326089
NBA,bayleje01,9000000,2017-18,2018,2017,Philadelphia 76ers,4388254.638539584
NBA,baynear01,401170,2012-13,2013,2012,San Antonio Spurs,210818.94918087253
NBA,baynear01,788872,2013-14,2014,2013,San Antonio Spurs,407067.6548580695
NBA,baynear01,2077000,2014-15,2015,2014,San Antonio Spurs,1053006.8388024324
NBA,baynear01,6500000,2015-16,2016,2015,Detroit Pistons,3258334.694034367
NBA,baynear01,6500000,2016-17,2017,2016,Detroit Pistons,3234043.567376901
NBA,baynear01,4328000,2017-18,2018,2017,Boston Celtics,2110262.8972888133
NBA,bazarse01,168000,1994-95,1995,1994,Atlanta Hawks,125627.4984597309
NBA,bazemke01,473604,2012-13,2013,2012,Golden State Warriors,248883.75902449823
NBA,bazemke01,788872,2013-14,2014,2013,Golden State Warriors,407067.6548580695
NBA,bazemke01,2000000,2014-15,2015,2014,Atlanta Hawks,1013969.031104894
NBA,bazemke01,2000000,2015-16,2016,2015,Atlanta Hawks,1002564.5212413437
NBA,bazemke01,15730338,2016-17,2017,2016,Atlanta Hawks,7826553.6033176035
NBA,bazemke01,16910113,2017-18,2018,2017,Atlanta Hawks,8245097.978942058
NBA,bealbr01,4133280,2012-13,2013,2012,Washington Wizards,2172081.028666941
NBA,bealbr01,4319280,2013-14,2014,2013,Washington Wizards,2228801.6056792005
